ym,n,disp,long,short,cash,spy,capin,ratio,vix,real_n
2021-07,96,-0.0021491055167398585,0.0037391139490948345,-0.005888219465834693,8.09484728341317e-05,0.024412471466121355,2.8618325990419637,1.6308826411802395,15.83,13
2021-08,96,-0.0035307961074179904,0.004819366817959348,-0.008350162925377339,7.294525362283511e-05,0.02975982420063894,2.739661836219841,1.3549757560907258,18.24,13
2021-09,96,-0.0038239518061622298,-0.022092238083752692,0.018268286277590463,6.490522044577931e-05,-0.04660538664938707,2.6421693313310337,1.4463148273366826,16.48,13
2021-10,96,0.0030164691679033864,0.04472239230027224,-0.04170592313236885,6.484962723574917e-05,0.07016344038764677,2.72555914637624,1.0625555766884782,23.14,12
2021-11,96,0.01634784890307453,-0.0016765646208102376,0.01802441352388477,6.48434550658231e-05,-0.008034686602523156,2.7348174012653645,1.517285096483924,16.26,13
2021-12,96,0.026489125094969097,0.040746425710067945,-0.014257300615098849,6.495578348690187e-05,0.046247662445926485,2.5663247696471974,0.8514552090519342,27.190000000000005,13
2022-01,99,0.0056835175917236466,-0.014001586246458158,0.019685103838181804,6.471887386197201e-05,-0.0527412005467125,2.921689207041973,1.4842132564091328,17.22,12
2022-02,99,0.013601579440409671,-0.014782922783867574,0.028384502224277245,6.469297503288369e-05,-0.0295168872429048,2.9605374506744773,1.0430119321036857,24.83,12
2022-03,99,0.01210038256430736,0.014848694201372073,-0.0027483116370647133,0.00016198486415340877,0.03759029359280586,2.8090815079547395,0.8150278731560726,30.15,0
2022-04,99,0.0021317051280424215,-0.021371531510344214,0.023503236638386635,0.0002670526349707467,-0.08776918355396368,2.8899509197284776,1.229596997295457,20.56,12
2022-05,99,0.034990749314575305,-0.0009556117617446281,0.03594636107631993,0.0006211931722961826,0.002257542349220598,3.190674447348169,0.8356635597318663,33.4,12
2022-06,99,0.0020060748607094794,-0.027933116168441595,0.029939191029151074,0.0009762301500887841,-0.08246046431950171,3.1837867680544587,1.0634177673519907,26.19,12
2022-07,99,0.003303667528675537,0.061650192740248126,-0.05834652521157259,0.001354591097994087,0.09208733650896184,3.2434930004223443,0.9882690842112383,28.71,12
2022-08,99,-0.0028444446347811805,-0.027227909493574322,0.02438346485879314,0.0018764555538392617,-0.04080208252313666,3.3585122486217256,1.3773728500322553,21.33,12
2022-09,99,9.497436890181302e-05,-0.02947840752969071,0.029573381898592523,0.0020608932474647434,-0.09244581059049828,3.39562902509015,1.1482045025265635,25.869999999999997,12
2022-10,99,0.02368327754038623,0.06799928639865736,-0.04431600885827113,0.0024764464485193586,0.08127527633493692,3.5150734343107115,0.9724515522974487,31.620000000000005,12
2022-11,99,0.019947406316490897,0.04539845568841686,-0.025451049371925966,0.0030358436096946943,0.05559178061196812,3.624012390644623,1.2249569863737133,25.88,12
2022-12,99,-0.007593283788306888,-0.031119383497353433,0.023526099709046545,0.0032915596489741876,-0.05762825712912778,3.661668810511572,1.5564283310010547,20.58,12
2023-01,98,-0.0023768380266113998,0.034730938218361346,-0.037107776244972746,0.003486559471096689,0.06288743846767098,3.374795258290368,1.3762365097288292,21.67,13
2023-02,98,-0.003476021670922494,-0.025429188306588822,0.021953166635666328,0.003678717009789955,-0.025142446523391815,3.40349208429003,1.5503422083812404,19.4,12
2023-03,98,-0.0001966397144195966,0.012714861158716615,-0.012911500873136212,0.0037414891691967406,0.037077302035405824,3.4454407949228343,1.4708859586110739,20.7,13
2023-04,98,0.003282501571539788,-0.002222950194759591,0.005505451766299379,0.003891706363723838,0.01597509214289672,3.311643137295952,1.5649716714867903,18.7,13
2023-05,98,0.009067464100024264,-0.0042652388887531225,0.013332702988777386,0.004081475380593667,0.004616375527484395,3.2061174562766572,1.7954651746283916,15.78,13
2023-06,98,-0.018964223971071115,0.024238451374897295,-0.04320267534596841,0.004094386711229431,0.06479969025645071,3.2822036717457275,1.6167677747402682,17.94,12
2023-07,98,-0.004703295221526594,0.011996566894491538,-0.016699862116018132,0.004132511744347028,0.03273305594516396,3.144255991866555,2.044574766077904,13.59,13
2023-08,98,-0.0023474028317108583,-0.01777119980305787,0.015423796971347013,0.004302073424193827,-0.01625192610748194,3.1428122132721796,2.0376384745666853,13.63,12
2023-09,98,-0.00966828287495413,-0.025024183454644446,0.015355900579690315,0.004307290562068532,-0.0474343552719807,3.025353199207526,1.9701568029222931,13.570000000000002,13
2023-10,98,0.006280840210228716,-0.013544906153527683,0.019825746363756398,0.004311707983381619,-0.02170849356696447,2.9258990608265942,1.4758077739637854,17.52,13
2023-11,98,-0.009695327491430497,0.05929415202012139,-0.06898947951155189,0.004325240105710643,0.09134369583921176,2.6212358939442586,1.276948492151374,18.14,13
2023-12,98,0.0011291108525783057,0.031250899919332734,-0.030121789066754428,0.004326007808380439,0.045655250411731796,2.6039517813034334,1.7810453598585598,12.920000000000002,13
2024-01,98,0.010091279311148225,0.011610862720135173,-0.001519583408986948,0.004318774561497144,0.015926617018114486,2.7668016173250845,1.9638722136180593,12.45,13
2024-02,98,-0.009675691794934868,0.02522875380711511,-0.03490444560204998,0.004319960964887675,0.05218673395232387,2.74009084680655,1.6873983374896449,14.35,12
2024-03,98,-0.005989768928059013,0.010894603923095847,-0.01688437285115486,0.004321398627669892,0.032701939103215505,2.707723204430188,1.7856816032996858,13.4,13
2024-04,98,-0.00390250281343983,-0.01862470373766761,0.01472220092422778,0.0043207287548290094,-0.04031954733680698,2.7228047693281296,1.8494549716729585,13.01,13
2024-05,98,-0.013538916894669833,0.01831948220308161,-0.03185839909775144,0.004320374748423305,0.05057963393354492,2.730774894784874,1.5419706793378618,15.65,13
2024-06,98,-0.008772521385098452,0.011181679707078486,-0.019954201092176937,0.0043216664014226955,0.035280160641754765,2.701694527068779,1.8478992336726383,12.920000000000002,13
2024-07,98,0.016861974821246493,0.014651582623833927,0.0022103921974125657,0.004323659437466933,0.012108972455180167,2.656823171476185,1.8873255789926473,12.44,12
2024-08,98,0.009416488684326204,0.013801637081644504,-0.0043851483973183,0.0043192712887558885,0.02336554202963792,2.75561826440775,1.488470772484841,16.36,13
2024-09,98,0.0014909431573823795,0.005101330068168183,-0.0036103869107858037,0.004157696366129176,0.021004576352000814,2.7439446519491004,1.6165481463716809,15.0,13
2024-10,98,0.009790433981307776,-0.009141343225635406,0.01893177720694318,0.0039154456016083725,-0.008923398815693484,2.7218484072453935,1.4377141551439567,16.73,13
2024-11,98,0.002200219694439981,0.03443305587008757,-0.03223283617564759,0.0037631589889116,0.05963351362768754,2.6769227005620606,1.0214140595387846,23.16,13
2024-12,98,0.0008047828840130125,-0.014483221304020603,0.015288004188033616,0.0036370436279569832,-0.02406010339609721,2.5791885368665333,1.687066869647604,13.51,13
2025-01,98,0.02201016583873761,0.028696002449877547,-0.006685836611139939,0.003511603322446714,0.02685633659714526,2.680739331730781,1.3653992602499416,17.35,12
2025-02,98,0.02524438189919647,0.006652086650536787,0.01859229524865968,0.0035080135823552677,-0.012694826224656452,2.7802240455814973,1.495363540863479,16.43,13
2025-03,98,0.0007902443782883857,-0.02142319175872863,0.022213436137017015,0.0035062243759953374,-0.05571910513222289,2.829809441237762,1.2739179223704604,19.63,13
2025-04,98,0.02374610179687622,-0.0014660916383117087,0.025212193435187928,0.003501870753114255,-0.008670223998505366,2.950464116925967,1.1702528478970375,22.28,13
2025-05,98,0.001284517463949808,0.03492188972569772,-0.033637372261747914,0.003506361136863968,0.06284495254464906,2.8260193016914226,1.0110734970048465,24.7,13
2025-06,98,0.0005441471475583909,0.02988862828190698,-0.02934448113434859,0.003506894038113506,0.05138613709397677,2.8112506758381737,1.3378031835866662,18.57,0
2025-07,98,-0.00420276797138289,-0.0005636840369291732,-0.003639083934453717,0.003503518568080863,0.02303149096060908,2.9047971894449076,1.5343499755424865,16.73,12
2025-08,98,0.007980400646252656,0.009168963716401909,-0.001188563070149253,0.0035042027157144813,0.020519412461037057,2.8858369778896504,1.5252466397525566,16.72,13
2025-09,98,0.002761961645955043,0.020288563721175025,-0.017526602075219982,0.0034163634699178012,0.035620488101362424,2.8522236042331257,1.6409559009217554,15.36,13
2025-10,98,0.010634814938913294,0.015572907763518253,-0.00493809282460496,0.003305444017792086,0.023837394994002947,3.018757424193059,1.638620454052842,16.28,13
2025-11,98,0.01756454703342438,-0.00025970130695212007,0.017824248340376502,0.0031321729965254055,0.001949968878745878,3.1286702105544686,1.5853233724979983,17.44,13
2025-12,98,0.013608242864304905,-0.00411195414968792,0.017720197013992824,0.003008807733896238,0.0007975201147529809,2.941686003347167,1.5899487042724594,16.35,13
2026-01,99,0.03136292528972158,0.028863185433764003,0.0024997398559575778,0.0029430493694666848,0.014737783295277307,2.976394413186223,1.7415851988117605,14.95,13
2026-02,99,0.030003112863998697,0.010066515248557893,0.019936597615440803,0.002937590548128976,-0.008641914713669485,3.1563555561876018,1.5831967003953666,17.44,14
