ym,n,long,short,disp,cash,spy,capin,ratio,vix
2021-11,96,-0.00196040535258542,0.01802441352388477,0.016064008171299347,6.482453235037141e-05,-0.008034686602523156,2.7632014744428828,1.5330326674880543,16.26
2021-12,96,0.017012987775960515,-0.014257300615098849,0.0027556871608616657,6.337355429129471e-05,0.046247662445926485,4.939668563057941,1.6388831915393032,27.190000000000005
2022-01,99,-0.021015213708144066,0.019685103838181804,-0.0013301098699622614,6.425129869785962e-05,-0.0527412005467125,3.623051953210564,1.8405043646166532,17.22
2022-02,99,-0.029394906784259486,0.028384502224277245,-0.0010104045599822406,6.371884276619089e-05,-0.0295168872429048,4.4217358507136675,1.5577993285828207,24.83
2022-03,99,-0.00836316920117967,-0.0027483116370647133,-0.011111480838244384,0.00015811622025298347,0.03759029359280586,5.130267848209914,1.4884976748474177,30.15
2022-04,99,-0.02772140763771228,0.023503236638386635,-0.004218170999325643,0.0002653064190357205,-0.08776918355396368,3.524938532465284,1.4997672817148011,20.56
2022-05,99,-0.019829546594842762,0.03594636107631993,0.01611681448147717,0.0006090823974449446,0.002257542349220598,5.078067930657982,1.3299872467467755,33.4
2022-06,99,-0.0373534254645962,0.029939191029151074,-0.007414234435445123,0.0009667313382151616,-0.08246046431950171,4.125817697669918,1.3780658581097625,26.19
2022-07,99,0.05221553013451459,-0.05834652521157259,-0.006130995077057999,0.0013413825703460602,0.09208733650896184,4.186959260995698,1.2757364957948676,28.71
2022-08,99,-0.023698297317957896,0.02438346485879314,0.0006851675408352451,0.001883308884146917,-0.04080208252313666,3.0055510310600835,1.2326185176985724,21.33
2022-09,99,-0.031416137165590365,0.029573381898592523,-0.001842755266997842,0.002056759424241491,-0.09244581059049828,3.589401988680116,1.213727263587309,25.869999999999997
2022-10,99,0.06132131861552741,-0.04431600885827113,0.01700530975725628,0.0024593063312093252,0.08127527633493692,4.182870212623706,1.1571987633658998,31.620000000000005
2022-11,99,0.046146801126792834,-0.025451049371925966,0.02069575175486687,0.0030382008978255787,0.05559178061196812,3.549177846807025,1.199662068085741,25.88
2022-12,99,-0.02281819604166307,0.023526099709046545,0.0007079036673834742,0.0033199220394477965,-0.05762825712912778,2.831550064942536,1.2035781961145533,20.58
2023-01,98,0.04083560605525666,-0.037107776244972746,0.0037278298102839114,0.003508587147541486,0.06288743846767098,2.7643284746008376,1.1272890591756741,21.67
2023-02,98,-0.015988704683179932,0.021953166635666328,0.005964461952486396,0.0037146695182557706,-0.025142446523391815,2.459443721949141,1.1203138767021394,19.4
2023-03,98,0.020590071713475,-0.012911500873136212,0.007678570840338787,0.0037720056100964297,0.037077302035405824,2.6579197394469953,1.1346869839205433,20.7
2023-04,98,0.007777105726640682,0.005505451766299379,0.01328255749294006,0.0039319565888074745,0.01597509214289672,2.3116375451559246,1.0924025092474778,18.7
2023-05,98,0.0070600481785951345,0.013332702988777386,0.02039275116737252,0.004129230341060986,0.004616375527484395,2.073588749541831,1.1612351815167956,15.78
2023-06,98,0.0334851209502893,-0.04320267534596841,-0.00971755439567911,0.004133530945765257,0.06479969025645071,2.3575367142065273,1.1612897213258175,17.94
2023-07,98,0.024298715069135324,-0.016699862116018132,0.0075988529531171925,0.004185000909892174,0.03273305594516396,1.914041174402176,1.244618853089521,13.59
2023-08,98,-0.006812657432219446,0.015423796971347013,0.008611139539127568,0.004350747616557635,-0.01625192610748194,2.0469579761883363,1.3271427132962115,13.63
2023-09,98,-0.014812070717679206,0.015355900579690315,0.0005438298620111092,0.004352649362808553,-0.0474343552719807,2.0041419255110022,1.3051282242356248,13.570000000000002
2023-10,98,-0.01155627121905038,0.019825746363756398,0.008269475144706018,0.004320540836882256,-0.02170849356696447,2.7270355673788647,1.3755020957819675,17.52
2023-11,98,0.05852370254704406,-0.06898947951155189,-0.01046577696450783,0.004321818025967724,0.09134369583921176,2.698280841251991,1.3144813328696705,18.14
2023-12,98,0.03895832460512446,-0.030121789066754428,0.008836535538370032,0.004360241619693164,0.045655250411731796,1.8332093127242608,1.2538745776785092,12.920000000000002
2024-01,98,0.01865343147928815,-0.001519583408986948,0.017133848070301202,0.004350055304402382,0.015926617018114486,2.0625447414097877,1.4639915929045832,12.45
2024-02,98,0.02852170559540125,-0.03490444560204998,-0.006382740006648728,0.004334587159080646,0.05218673395232387,2.4107956679779368,1.4846123101773225,14.35
2024-03,98,0.014918258596236918,-0.01688437285115486,-0.0019661142549179424,0.004339270360509761,0.032701939103215505,2.305357737116081,1.5203307684690326,13.4
2024-04,98,-0.014160791589192243,0.01472220092422778,0.0005614093350355381,0.00434055596462182,-0.04031954733680698,2.2764135544805932,1.5462454059667015,13.01
2024-05,98,0.021176455078991054,-0.03185839909775144,-0.010681944018760388,0.004333064469613803,0.05057963393354492,2.4450776071939297,1.3806476638549992,15.65
2024-06,98,0.017771914064763018,-0.019954201092176937,-0.00218228702741392,0.004350938025694744,0.035280160641754765,2.0426710913003268,1.3971417961728103,12.920000000000002
2024-07,98,0.021193044659215253,0.0022103921974125657,0.023403436856627817,0.004352714431340751,0.012108972455180167,2.0026769679380525,1.4226402075335876,12.44
2024-08,98,0.01503966752010094,-0.0043851483973183,0.01065451912278264,0.0043247702072866994,0.02336554202963792,2.631815220562107,1.4215974995467606,16.36
2024-09,98,0.007506116524496073,-0.0036103869107858037,0.003895729613710269,0.004167976828229978,0.021004576352000814,2.5034660063163114,1.47487425781,15.0
2024-10,98,-0.01321487919723332,0.01893177720694318,0.005716898009709861,0.003899049619322691,-0.008923398815693484,3.129202004405185,1.6528833876502405,16.73
2024-11,98,0.01846128498923429,-0.03223283617564759,-0.013771551186413298,0.003701401474838967,0.05963351362768754,4.274099788647388,1.6308373846878583,23.16
2024-12,98,-0.01790278038540508,0.015288004188033616,-0.002614776197371464,0.0036242772740531478,-0.02406010339609721,2.921144445004981,1.9107428341048265,13.51
2025-01,98,0.019998999381231893,-0.006685836611139939,0.013313162770091955,0.0034802216363740176,0.02685633659714526,3.5504396385953467,1.808369653371059,17.35
2025-02,98,-0.000172036283186579,0.01859229524865968,0.018420258965473103,0.0034833898721027493,-0.012694826224656452,3.4626363389538337,1.8624039112134125,16.43
2025-03,98,-0.03472362323416758,0.022213436137017015,-0.012510187097150568,0.003458231985754795,-0.05571910513222289,4.159852588781657,1.8726740712795786,19.63
2025-04,98,-0.013647505202505033,0.025212193435187928,0.011564688232682896,0.003457916152503457,-0.008670223998505366,4.168605473345299,1.6534084922287233,22.28
2025-05,98,0.01565154736776151,-0.033637372261747914,-0.017985824893986403,0.0034368273181890814,0.06284495254464906,4.753053537485044,1.7005143803228704,24.7
2025-06,98,0.02136775742746488,-0.02934448113434859,-0.00797672370688371,0.003476147895780394,0.05138613709397677,3.663337761282383,1.7432899035713503,18.57
2025-07,98,-0.0038496547415575026,-0.003639083934453717,-0.007488738676011219,0.0034916616904549958,0.02303149096060908,3.2333942599077408,1.7079190318814348,16.73
2025-08,98,0.0060809524684656965,-0.001188563070149253,0.004892389398316444,0.0034930601417948455,0.020519412461037057,3.194638102683271,1.68845678694795,16.72
2025-09,98,0.019394669838463552,-0.017526602075219982,0.00186806776324357,0.0034132199430969325,0.035620488101362424,2.941612992504273,1.6923838618802245,15.36
2025-10,98,0.013482660192119477,-0.00493809282460496,0.008544567367514518,0.0032983197573195687,0.023837394994002947,3.2277821813329366,1.7520817874173098,16.28
2025-11,98,-0.004997521904375441,0.017824248340376502,0.012826726436001062,0.0031168540432604036,0.001949968878745878,3.602452270296801,1.825392706186783,17.44
2025-12,98,-0.00900563694605782,0.017720197013992824,0.008714560067935005,0.0029936373172274916,0.0007975201147529809,3.4310542829841566,1.8544468394356126,16.35
2026-01,99,0.02521434184544105,0.0024997398559575778,0.027714081701398628,0.0029319812105821053,0.014737783295277307,3.341278772018518,1.9550909075326581,14.95
2026-02,99,0.0011872254468842667,0.019936597615440803,0.02112382306232507,0.002910656702397233,-0.008641914713669485,4.044284536354964,2.028573086725031,17.44
